   ,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",06-04-2025 16:00,26.509954,80.249612,PM2.5,28,76,47
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",06-04-2025 16:00,26.509954,80.249612,PM10,42,123,86
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",06-04-2025 16:00,26.509954,80.249612,SO2,1,32,16
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",06-04-2025 16:00,26.509954,80.249612,OZONE,13,17,16
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",06-04-2025 16:00,26.4703136,80.3229863,PM2.5,28,338,106
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",06-04-2025 16:00,26.4703136,80.3229863,SO2,6,130,29
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",06-04-2025 16:00,26.4703136,80.3229863,CO,24,56,37
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",06-04-2025 16:00,26.428282,80.327067,CO,22,67,34
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",06-04-2025 16:00,26.428282,80.327067,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",06-04-2025 16:00,26.428282,80.327067,OZONE,5,38,27
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",06-04-2025 16:00,26.4703136,80.3229863,PM10,25,205,76
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",06-04-2025 16:00,26.4703136,80.3229863,NO2,41,76,59
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",06-04-2025 16:00,26.4703136,80.3229863,OZONE,6,44,16
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",06-04-2025 16:00,26.428282,80.327067,SO2,31,38,33
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",06-04-2025 16:00,26.506177,77.025989,CO,16,75,31
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",06-04-2025 16:00,26.506177,77.025989,PM2.5,16,138,48
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",06-04-2025 16:00,26.506177,77.025989,OZONE,3,190,111
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",06-04-2025 16:00,26.506177,77.025989,NH3,1,3,2
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",06-04-2025 16:00,26.506177,77.025989,SO2,10,18,14
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",06-04-2025 16:00,26.506177,77.025989,PM10,89,197,125
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",06-04-2025 16:00,26.506177,77.025989,NO2,7,65,29
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",06-04-2025 16:00,10.96782,78.080882,CO,11,34,20
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",06-04-2025 16:00,10.96782,78.080882,PM2.5,10,38,25
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",06-04-2025 16:00,10.96782,78.080882,PM10,11,39,26
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",06-04-2025 16:00,10.96782,78.080882,NO2,2,25,9
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",06-04-2025 16:00,10.96782,78.080882,NH3,1,4,3
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",06-04-2025 16:00,10.96782,78.080882,SO2,8,38,18
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",06-04-2025 16:00,10.96782,78.080882,OZONE,1,54,1
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",06-04-2025 16:00,29.2124114,78.9611753,NO2,6,36,14
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",06-04-2025 16:00,29.2124114,78.9611753,PM10,52,154,97
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",06-04-2025 16:00,29.2124114,78.9611753,NH3,3,13,7
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",06-04-2025 16:00,29.2124114,78.9611753,SO2,7,10,8
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",06-04-2025 16:00,29.2124114,78.9611753,CO,18,56,28
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",06-04-2025 16:00,29.2124114,78.9611753,OZONE,16,89,56
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",06-04-2025 16:00,29.2124114,78.9611753,PM2.5,53,272,120
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",06-04-2025 16:00,25.560083,87.553265,SO2,13,25,21
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",06-04-2025 16:00,25.560083,87.553265,PM2.5,27,233,78
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",06-04-2025 16:00,25.560083,87.553265,NH3,1,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",06-04-2025 16:00,25.560083,87.553265,PM10,20,119,56
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",06-04-2025 16:00,25.560083,87.553265,NO2,9,15,14
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",06-04-2025 16:00,25.560083,87.553265,OZONE,1,27,14
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",06-04-2025 16:00,25.560083,87.553265,CO,5,26,18
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",06-04-2025 16:00,23.50016,80.23284,NH3,2,4,3
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",06-04-2025 16:00,23.50016,80.23284,PM2.5,20,233,76
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",06-04-2025 16:00,23.50016,80.23284,NO2,23,106,65
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",06-04-2025 16:00,23.50016,80.23284,SO2,17,105,37
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",06-04-2025 16:00,23.50016,80.23284,PM10,66,268,144
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",06-04-2025 16:00,23.50016,80.23284,CO,11,103,51
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",06-04-2025 16:00,23.50016,80.23284,OZONE,6,145,91
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",06-04-2025 16:00,21.6439,85.599355,PM2.5,26,66,47
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",06-04-2025 16:00,21.6439,85.599355,SO2,7,28,11
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",06-04-2025 16:00,21.6439,85.599355,NO2,1,14,8
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",06-04-2025 16:00,21.6439,85.599355,NH3,5,7,6
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",06-04-2025 16:00,21.6439,85.599355,PM10,85,137,112
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",06-04-2025 16:00,21.6439,85.599355,CO,15,52,46
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",06-04-2025 16:00,21.6439,85.599355,OZONE,34,37,37
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",06-04-2025 16:00,30.736056,76.209694,NH3,7,8,7
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",06-04-2025 16:00,30.736056,76.209694,OZONE,28,57,41
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",06-04-2025 16:00,30.736056,76.209694,SO2,10,47,24
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",06-04-2025 16:00,30.736056,76.209694,CO,54,66,62
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",06-04-2025 16:00,30.736056,76.209694,NO2,25,31,28
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",06-04-2025 16:00,30.736056,76.209694,PM2.5,45,134,84
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",06-04-2025 16:00,30.736056,76.209694,PM10,56,111,88
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",06-04-2025 16:00,28.2348927,77.8683002,NO2,3,4,3
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",06-04-2025 16:00,28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",06-04-2025 16:00,28.2348927,77.8683002,SO2,20,95,55
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",06-04-2025 16:00,28.2348927,77.8683002,PM2.5,30,137,78
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",06-04-2025 16:00,28.2348927,77.8683002,CO,22,65,55
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",06-04-2025 16:00,28.2348927,77.8683002,OZONE,4,42,6
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",06-04-2025 16:00,28.2348927,77.8683002,PM10,47,199,140
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",06-04-2025 16:00,26.0881305,87.93840336,NO2,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",06-04-2025 16:00,26.0881305,87.93840336,PM10,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",06-04-2025 16:00,26.0881305,87.93840336,CO,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",06-04-2025 16:00,26.0881305,87.93840336,OZONE,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",06-04-2025 16:00,26.0881305,87.93840336,SO2,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",06-04-2025 16:00,26.0881305,87.93840336,PM2.5,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",06-04-2025 16:00,26.0881305,87.93840336,NH3,NA,NA,NA
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",06-04-2025 16:00,25.6635413,94.0989878,NH3,1,1,1
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",06-04-2025 16:00,25.6635413,94.0989878,PM10,72,170,110
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",06-04-2025 16:00,25.6635413,94.0989878,CO,2,18,11
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",06-04-2025 16:00,25.6635413,94.0989878,NO2,2,6,3
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",06-04-2025 16:00,25.6635413,94.0989878,SO2,59,60,59
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",06-04-2025 16:00,25.6635413,94.0989878,OZONE,8,25,18
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",06-04-2025 16:00,25.6635413,94.0989878,PM2.5,58,309,138
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",06-04-2025 16:00,16.6870449,74.2505872,PM2.5,22,51,35
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",06-04-2025 16:00,16.6870449,74.2505872,CO,13,38,22
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",06-04-2025 16:00,16.6870449,74.2505872,OZONE,15,93,57
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",06-04-2025 16:00,16.7143745,74.2426398,SO2,1,3,1
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",06-04-2025 16:00,16.7143745,74.2426398,OZONE,29,127,70
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",06-04-2025 16:00,16.7143745,74.2426398,PM2.5,36,69,47
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",06-04-2025 16:00,16.6870449,74.2505872,NH3,1,6,2
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",06-04-2025 16:00,16.7143745,74.2426398,CO,13,22,16
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",06-04-2025 16:00,16.7143745,74.2426398,PM10,42,81,66
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",06-04-2025 16:00,16.7143745,74.2426398,NH3,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",06-04-2025 16:00,16.6870449,74.2505872,NO2,9,45,19
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",06-04-2025 16:00,16.6870449,74.2505872,PM10,48,70,56
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",06-04-2025 16:00,16.6870449,74.2505872,SO2,2,8,4
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",06-04-2025 16:00,16.7143745,74.2426398,NO2,7,29,15
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",06-04-2025 16:00,22.5367507,88.3638022,CO,22,44,26
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",06-04-2025 16:00,22.58157048,88.41002457,CO,21,30,22
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",06-04-2025 16:00,22.58157048,88.41002457,OZONE,17,59,34
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",06-04-2025 16:00,22.49929,88.36917,PM2.5,70,123,88
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",06-04-2025 16:00,22.49929,88.36917,NH3,5,9,6
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",06-04-2025 16:00,22.49929,88.36917,CO,18,32,21
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",06-04-2025 16:00,22.627847,88.380669,PM10,47,101,67
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",06-04-2025 16:00,22.627847,88.380669,NO2,18,55,24
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",06-04-2025 16:00,22.51106,88.35142,PM2.5,35,70,51
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",06-04-2025 16:00,22.51106,88.35142,PM10,42,74,56
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",06-04-2025 16:00,22.51106,88.35142,SO2,7,37,19
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",06-04-2025 16:00,22.5448082,88.3403691,OZONE,24,103,63
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",06-04-2025 16:00,22.5367507,88.3638022,NO2,17,66,23
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",06-04-2025 16:00,22.5367507,88.3638022,SO2,7,34,16
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",06-04-2025 16:00,22.49929,88.36917,SO2,7,34,15
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",06-04-2025 16:00,22.627847,88.380669,OZONE,24,62,52
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",06-04-2025 16:00,22.5448082,88.3403691,NO2,26,36,28
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",06-04-2025 16:00,22.58157048,88.41002457,NH3,6,13,8
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",06-04-2025 16:00,22.58157048,88.41002457,SO2,6,18,10
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",06-04-2025 16:00,22.5367507,88.3638022,PM2.5,46,127,71
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",06-04-2025 16:00,22.5367507,88.3638022,NH3,6,8,6
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",06-04-2025 16:00,22.5367507,88.3638022,OZONE,14,72,42
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",06-04-2025 16:00,22.58157048,88.41002457,NO2,14,19,16
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",06-04-2025 16:00,22.49929,88.36917,OZONE,15,110,50
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",06-04-2025 16:00,22.5448082,88.3403691,PM10,63,108,82
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",06-04-2025 16:00,22.5448082,88.3403691,NH3,4,5,5
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",06-04-2025 16:00,22.5367507,88.3638022,PM10,56,110,78
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",06-04-2025 16:00,22.58157048,88.41002457,PM2.5,34,69,47
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",06-04-2025 16:00,22.58157048,88.41002457,PM10,40,64,51
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",06-04-2025 16:00,22.49929,88.36917,PM10,73,114,90
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",06-04-2025 16:00,22.49929,88.36917,NO2,15,105,28
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",06-04-2025 16:00,22.627847,88.380669,SO2,9,13,11
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",06-04-2025 16:00,22.627847,88.380669,CO,25,45,27
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",06-04-2025 16:00,22.5448082,88.3403691,PM2.5,46,134,81
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",06-04-2025 16:00,22.5448082,88.3403691,SO2,6,12,9
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",06-04-2025 16:00,22.627847,88.380669,PM2.5,43,85,59
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",06-04-2025 16:00,22.627847,88.380669,NH3,9,9,9
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",06-04-2025 16:00,22.51106,88.35142,NO2,34,116,51
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",06-04-2025 16:00,22.51106,88.35142,NH3,4,9,6
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",06-04-2025 16:00,22.51106,88.35142,CO,16,34,18
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",06-04-2025 16:00,22.51106,88.35142,OZONE,21,147,65
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",06-04-2025 16:00,22.5448082,88.3403691,CO,16,78,31
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",06-04-2025 16:00,8.8787,76.6073,PM2.5,28,35,32
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",06-04-2025 16:00,8.8787,76.6073,OZONE,29,37,35
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",06-04-2025 16:00,8.8787,76.6073,PM10,59,65,62
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",06-04-2025 16:00,8.8787,76.6073,NO2,8,10,9
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",06-04-2025 16:00,8.8787,76.6073,NH3,1,1,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",06-04-2025 16:00,8.8787,76.6073,SO2,1,3,2
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",06-04-2025 16:00,8.8787,76.6073,CO,14,17,16
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 16:00,15.34763,76.181767,OZONE,21,61,49
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 16:00,15.34763,76.181767,PM2.5,11,35,21
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 16:00,15.34763,76.181767,NO2,11,25,16
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 16:00,15.34763,76.181767,SO2,11,28,19
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 16:00,15.34763,76.181767,PM10,16,41,26
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 16:00,15.34763,76.181767,NH3,1,3,2
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 16:00,15.34763,76.181767,CO,24,38,29
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",06-04-2025 16:00,22.368195,82.746431,PM10,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",06-04-2025 16:00,22.368195,82.746431,NO2,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025 16:00,22.348441,82.549611,PM10,75,210,133
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025 16:00,22.348441,82.549611,NO2,72,97,88
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025 16:00,22.348441,82.549611,SO2,7,11,9
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025 16:00,22.348441,82.549611,CO,22,101,59
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",06-04-2025 16:00,22.368195,82.746431,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025 16:00,22.348441,82.549611,PM2.5,64,347,185
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",06-04-2025 16:00,22.368195,82.746431,SO2,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",06-04-2025 16:00,22.368195,82.746431,CO,36,52,52
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",06-04-2025 16:00,22.368195,82.746431,OZONE,4,8,4
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",06-04-2025 16:00,22.368195,82.746431,NH3,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025 16:00,22.348441,82.549611,NH3,1,6,4
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025 16:00,22.348441,82.549611,OZONE,35,36,36
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",06-04-2025 16:00,25.196024,75.855668,PM2.5,22,189,84
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",06-04-2025 16:00,25.14389,75.821256,PM10,71,283,119
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",06-04-2025 16:00,25.14389,75.821256,NH3,1,6,3
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",06-04-2025 16:00,25.16409,75.858137,NO2,34,147,77
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",06-04-2025 16:00,25.14389,75.821256,PM2.5,62,329,128
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",06-04-2025 16:00,25.14389,75.821256,CO,33,102,64
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",06-04-2025 16:00,25.16409,75.858137,NH3,3,5,4
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",06-04-2025 16:00,25.16409,75.858137,SO2,6,17,10
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",06-04-2025 16:00,25.16409,75.858137,OZONE,1,90,56
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",06-04-2025 16:00,25.196024,75.855668,NH3,11,26,17
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",06-04-2025 16:00,25.14389,75.821256,OZONE,14,67,52
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",06-04-2025 16:00,25.16409,75.858137,PM2.5,14,156,52
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",06-04-2025 16:00,25.16409,75.858137,PM10,76,172,114
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",06-04-2025 16:00,25.16409,75.858137,CO,14,113,22
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",06-04-2025 16:00,25.196024,75.855668,PM10,93,323,145
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",06-04-2025 16:00,25.196024,75.855668,NO2,15,111,53
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",06-04-2025 16:00,25.196024,75.855668,OZONE,3,78,56
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",06-04-2025 16:00,25.14389,75.821256,NO2,12,17,14
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",06-04-2025 16:00,25.196024,75.855668,SO2,1,10,6
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",06-04-2025 16:00,25.196024,75.855668,CO,16,104,34
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",06-04-2025 16:00,25.14389,75.821256,SO2,8,31,12
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",06-04-2025 16:00,22.12665,83.483212,PM2.5,40,66,52
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",06-04-2025 16:00,22.12665,83.483212,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",06-04-2025 16:00,22.12665,83.483212,PM10,63,113,95
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",06-04-2025 16:00,22.12665,83.483212,SO2,1,8,5
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",06-04-2025 16:00,22.12665,83.483212,CO,26,57,44
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",06-04-2025 16:00,22.12665,83.483212,OZONE,8,9,8
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",06-04-2025 16:00,22.12665,83.483212,NO2,32,48,39
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",06-04-2025 16:00,18.39963,76.57452,CO,2,159,10
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",06-04-2025 16:00,18.39963,76.57452,NH3,5,73,23
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",06-04-2025 16:00,18.39963,76.57452,SO2,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",06-04-2025 16:00,18.39963,76.57452,PM2.5,58,263,118
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",06-04-2025 16:00,18.39963,76.57452,PM10,42,242,104
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",06-04-2025 16:00,18.39963,76.57452,NO2,18,215,71
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",06-04-2025 16:00,18.39963,76.57452,OZONE,1,126,79
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",06-04-2025 16:00,26.8458805,80.9365541,CO,13,138,13
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",06-04-2025 16:00,26.83399722,80.8917361,PM2.5,72,238,136
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",06-04-2025 16:00,26.83399722,80.8917361,NH3,9,18,13
